OOK;Toksook Bay;Toksook Bay;AK;USA;6.053.337.639;-1.651.139.636
OPF;Opa-Locka ;Miami;FL;USA;25.907;-8.027.838.889
OPL;St Landry Parish - Ahart ;Opelousas;LA;USA;3.055.840.556;-92.099.375
OPN;Thomaston-Upton County;Thomaston;GA;USA;3.295.458.861;-8.426.315.222
OQU;Quonset State;North Kingstown;RI;USA;415.971.525;-7.141.215.333
OQW;Maquoketa Municipal;Maquoketa;IA;USA;42.050.075;-9.073.880.472
OR33;Boardman;Boardman;OR;USA;45.814.825;-1.198.205.006
ORB;Orr Regional;Orr;MN;USA;4.801.592.194;-9.285.605.139
ORC;Orange City Municipal;Orange City;IA;USA;4.299.026.444;-9.606.279.667
ORD;Chicago O'Hare International;Chicago;IL;USA;41.979.595;-8.790.446.417
ORE;Orange Municipal;Orange;MA;USA;4.257.011.889;-7.228.860.667
ORF;Norfolk International;Norfolk;VA;USA;3.689.461.111;-7.620.122.222
ORG;Orange County;Orange;TX;USA;3.006.916.667;-9.380.091.667
ORH;Worcester Regional;Worcester;MA;USA;4.226.733.944;-7.187.570.944
ORI;Port Lions;Port Lions;AK;USA;578.853.775;-1.528.461.011
ORL;Executive;Orlando;FL;USA;2.854.547.222;-8.133.294.444
ORS;Orcas Island;Eastsound;WA;USA;4.870.816;-1.229.137.961
ORT;Northway;Northway;AK;USA;6.296.133.361;-1.419.291.369
ORV;Robert(Bob) Curtis Memorial;Noorvik;AK;USA;6.682.852.667;-1.610.277.908
OSC;Oscoda - Wurtsmith;Oscoda;MI;USA;4.445.260.972;-8.338.036.389
OSH;Wittman Regional;Oshkosh;WI;USA;4.398.436.639;-8.855.705.944
OSU;Ohio State University;Columbus;OH;USA;4.007.977.778;-8.307.302.778
OSX;Kosciusko-Attala County;Kosciusko;MS;USA;3.309.025.889;-8.954.201.722
OTG;Worthington Municipal;Worthington;MN;USA;4.365.506.611;-9.557.920.917
OTH;North Bend Muni;North Bend;OR;USA;4.341.713.889;-1.242.460.278
OTM;Ottumwa Industrial;Ottumwa;IA;USA;4.110.659.611;-9.244.793.972
OTZ;Ralph Wien Memorial;Kotzebue;AK;USA;6.688.467.694;-1.625.985.497
OUN;University of Oklahoma Westheimer;Norman;OK;USA;3.524.556.444;-9.747.212.861
OVE;Oroville Municipal;Oroville;CA;USA;3.948.775;-121.622
OVO;North Vernon;North Vernon;IN;USA;3.904.563.667;-8.560.533
OVS;Boscobel;Boscobel;WI;USA;4.316.063.056;-9.067.421.833
OWA;Owatonna Degner Regional;Owatonna;MN;USA;4.412.339.722;-9.326.061.667
OWB;Owensboro-Daviess County;Owensboro;KY;USA;3.774.011.111;-8.716.683.333
OWD;Norwood Memorial;Norwood;MA;USA;4.219.079.694;-7.117.310.389
OWI;Ottawa Municipal;Ottawa;KS;USA;3.853.866.667;-9.525.297.222
OWK;Central Maine ;Norridgewock;ME;USA;447.155;-6.986.647.222
OWX;Putnam County;Ottawa;OH;USA;410.355.825;-8.398.202.444
OXB;Ocean City;Ocean City;MD;USA;3.831.044.444;-7.512.397.222
OXC;Waterbury-Oxford;Oxford;CT;USA;4.147.855.556;-7.313.525
OXD;Miami University;Oxford;OH;USA;3.950.203.917;-847.841.425
OXI;Starke County;Knox;IN;USA;413.301.875;-8.666.473.194
OXR;Oxnard;Oxnard;CA;USA;3.420.080.083;-1.192.072.164
OXV;Knoxville Municipal;Knoxville;IA;USA;4.129.888.556;-9.311.381.556
OYM;St Marys Muni;St Marys;PA;USA;4.141.247.778;-7.850.263.139
OZA;Ozona Municipal;Ozona;TX;USA;3.073.528.028;-1.012.029.719
OZW;Livingston County;Howell;MI;USA;4.262.950.694;-8.398.417.361
P01;Ajo Municipal;Ajo;AZ;USA;3.245.005.694;-1.128.673.778
P04;Bisbee Municipal;Bisbee;AZ;USA;3.136.399.028;-1.098.831.286
P08;Coolidge Municipal;Coolidge;AZ;USA;3.293.594.444;-1.114.265.278
P13;San Carlos Apache;Globe;AZ;USA;3.335.314.722;-1.106.673.611
P14;Holbrook Municipal;Holbrook;AZ;USA;3.493.891.389;-1.101.395.656
P20;Avi Suquilla;Parker;AZ;USA;3.415.063.889;-1.142.712.222
P32;H.A. Clark Memorial ;Williams;AZ;USA;3.530.223.222;-1.121.940.575
P33;Cochise County;Willcox;AZ;USA;3.224.540.278;-1.098.946.319
P45;Mount Pleasant-Scottdale;Mount Pleasant;PA;USA;4.010.840.556;-7.954.142.694
P52;Cottonwood;Cottonwood;AZ;USA;3.473.002.111;-1.120.351.569
P53;Rostraver;Monongahela;PA;USA;4.020.972.222;-7.983.144.444
PAE;Snohomish County ;Everett;WA;USA;4.790.762.861;-1.222.815.892
PAH;Barkley Regional;Paducah;KY;USA;3.706.083.333;-8.877.375
PAK;Port Allen;Hanapepe;HI;USA;2.189.686.833;-1.596.033.217
PAN;Payson;Payson;AZ;USA;3.425.683.639;-1.113.392.558
PAO;Palo Alto Arpt of Santa Clara Co;Palo Alto;CA;USA;3.746.111.944;-1.221.150.444
PAQ;Palmer Municipal;Palmer;AK;USA;6.159.474.194;-1.490.888.242
PBF;Grider ;Pine Bluff;AR;USA;3.417.498.722;-9.193.472.028
PBH;Price County;Phillips;WI;USA;4.570.895.028;-9.040.248.472
PBI;Palm Beach International;West Palm Beach;FL;USA;2.668.316.194;-8.009.559.417
PBV;St. George;St. George;AK;USA;5.657.735.278;-1.696.637.361
PCK;Porcupine Creek;Porcupine Creek;AK;USA;6.723.789.833;-1.502.860.608
PCM;Plant City Municipal;Plant City;FL;USA;2.800.021.667;-8.216.424.167
PCW;Carl R. Keller ;Port Clinton;OH;USA;4.151.627.778;-8.286.869.444
PCZ;Waupaca Municipal;Waupaca;WI;USA;4.433.368.778;-8.901.549.861
PDC;Prairie Du Chien Municipal;Prairie Du Chien;WI;USA;4.301.928.889;-9.112.374.722
PDK;Dekalb-Peachtree;Atlanta;GA;USA;3.387.560.444;-8.430.196.778
PDT;Eastern Oregon Regional At Pendleton;Pendleton;OR;USA;4.569.505.556;-1.188.414.444
PDX;Portland Intl;Portland;OR;USA;4.558.872.222;-1.225.975
PEA;Pella Municipal;Pella;IA;USA;4.140.006.667;-9.294.588.333
PEC;Pelican SPB;Pelican;AK;USA;5.795.517.222;-1.362.362.733
PEO;Penn Yan;Penn Yan;NY;USA;4.263.813.556;-7.705.306.083
PEQ;Pecos Municipal;Pecos City;TX;USA;313.823.575;-1.035.107.017
PEZ;Pleasanton Municipal;Pleasanton;TX;USA;2.895.419.444;-9.851.998.917
PFN;Panama City-Bay County International;Panama City;FL;USA;3.021.208.333;-8.568.280.556
PGA;Page Municipal;Page;AZ;USA;3.692.611.111;-1.114.483.611
PGD;Charlotte County;Punta Gorda;FL;USA;2.692.019.444;-8.199.052.778
PGM;Port Graham;Port Graham;AK;USA;5.934.825.944;-1.518.315.389
PGR;Kirk ;Paragould;AR;USA;3.606.352.944;-9.050.986.028
PGV;Pitt-Greenville;Greenville;NC;USA;3.563.523.944;-7.738.532.028
PHD;Harry Clever ;New Philadelphia;OH;USA;4.047.091.667;-8.141.975
PHF;Newport News/Williamsburg International;Newport News;VA;USA;3.713.189.556;-764.929.875
PHG;Phillipsburg Municipal;Phillipsburg;KS;USA;3.973.530.556;-9.931.741.667
PHH;Andrews Municipal;Andrews;SC;USA;3.345.169.472;-7.952.620.111
PHK;Palm Beach County Glades;Pahokee;FL;USA;2.678.503.861;-8.069.335.528
PHL;Philadelphia Intl;Philadelphia;PA;USA;3.987.195.278;-7.524.114.083
PHN;St Clair County International;Port Huron;MI;USA;4.291.095.778;-8.252.886.139
PHO;Point Hope;Point Hope;AK;USA;6.834.877.417;-1.667.993.086
PHP;Philip;Philip;SD;USA;4.404.862.722;-1.015.990.603
PHT;Henry County;Paris;TN;USA;3.633.822.472;-8.838.287.861
PHX;Phoenix Sky Harbor International;Phoenix;AZ;USA;3.343.416.667;-1.120.080.556
PIA;Greater Peoria Regional;Peoria;IL;USA;4.066.424.333;-8.969.330.556
PIB;Hattiesburg-Laurel Regional;Hattiesburg-Laurel;MS;USA;3.146.714.944;-8.933.705.778
PIE;St. Petersburg-Clearwater International;St. Petersburg;FL;USA;2.791.076.333;-8.268.743.944
PIH;Pocatello Regional;Pocatello;ID;USA;4.291.130.556;-1.125.958.611
PIL;Port Isabel-Cameron County;Port Isabel;TX;USA;2.616.621;-9.734.588.611
PIM;Callaway Gardens-Harris County;Pine Mountain;GA;USA;3.284.069.444;-8.488.244.444
PIR;Pierre Regional;Pierre;SD;USA;4.438.267.694;-100.285.965
PIT;Pittsburgh International;Pittsburgh;PA;USA;4.049.146.583;-8.023.287.083
PIZ;Point Lay Dew Station;Point Lay;AK;USA;69.732.875;-1.630.053.417
PJY;Pinckneyville-Duquoin;Pinckneyville-Duquoin;IL;USA;3.797.788.417;-8.936.044.889
PKA;Napaskiak;Napaskiak;AK;USA;6.070.369.056;-1.617.767.367
PKB;Wood Cty/Gill Robb Wilson ;Parkersburg;WV;USA;3.934.510.333;-8.143.920.194
PKD;Park Rapids Municipal;Park Rapids;MN;USA;4.690.062.583;-9.507.313.278
PKF;Park Falls Municipal;Park Falls;WI;USA;4.595.502.361;-9.042.441.806
PLB;Clinton Cty;Plattsburgh;NY;USA;4.468.751.861;-7.352.452.306
PLD;Portland Municipal;Portland;IN;USA;4.045.076.167;-8.499.007.917
PLN;Pellston Regional  of Emmet County;Pellston;MI;USA;455.709.275;-84.796.715
PLR;St Clair County;Pell City;AL;USA;3.355.883.333;-8.624.905.556
PMB;Pembina Municipal;Pembina;ND;USA;489.425;-9.724.083.333
PMD;Palmdale Production Flight;Palmdale;CA;USA;3.462.938.889;-1.180.845.528
PMH;Greater Portsmouth Regional;Portsmouth;OH;USA;3.884.047;-8.284.731.361
PMP;Pompano Beach Airpark;Pompano Beach;FL;USA;2.624.713.889;-8.011.105.556
PMV;Plattsmouth Municipal;Plattsmouth;NE;USA;4.095.025;-9.591.788.889
PMX;Metropolitan;Palmer;MA;USA;4.222.328.722;-7.231.138.694
PMZ;Plymouth Municipal;Plymouth;NC;USA;3.580.843.944;-7.675.927.694
PNA;Ralph Wenz ;Pinedale;WY;USA;4.279.549.917;-1.098.070.944
PNC;Ponca City Municipal;Ponca City;OK;USA;3.673.058.417;-9.709.976.833
PNE;Northeast Philadelphia;Philadelphia;PA;USA;4.008.194.417;-7.501.058.667
PNM;Princeton Municipal;Princeton;MN;USA;4.555.986.778;-9.360.821.611
PNN;Princeton Municipal;Princeton;ME;USA;4.520.066.667;-6.756.438.889
PNP;Pilot Point;Pilot Point;AK;USA;5.758.038.056;-1.575.674.444
PNS;Pensacola Regional;Pensacola;FL;USA;3.047.330.556;-8.718.744.444
POC;Brackett ;La Verne;CA;USA;3.409.164.833;-1.177.817.803
POF;Poplar Bluff Municipal;Poplar Bluff;MO;USA;3.677.394.444;-9.032.484.722
POH;Pocahontas Municipal;Pocahontas;IA;USA;4.274.280.556;-9.464.730.556
POU;Dutchess Cty;Poughkeepsie;NY;USA;4.162.661.111;-7.388.411.111
POY;Powell Muni;Powell;WY;USA;4.486.797.222;-108.793
PPA;Perry Lefors ;Pampa;TX;USA;3.561.298.806;-1.009.962.608
PPC;Prospect Creek;Prospect Creek;AK;USA;6.681.288.139;-1.506.437.925
PPF;Tri City;Parsons;KS;USA;3.733.125.778;-9.550.900.667
PPG;Pago Pago International;Pago Pago;AS;USA;1.433.102.278;-1.707.105.258
PPO;La Porte Municipal;La Porte;IN;USA;4.157.276.194;-8.673.413.139
PPQ;Pittsfield Penstone Municipal;Pittsfield;IL;USA;3.963.885.556;-9.077.843.111
PQI;Northern Maine Regional;Presque Isle;ME;USA;4.668.896;-6.804.479.972
PQL;Trent Lott International;Pascagoula;MS;USA;3.046.278.111;-8.852.922.778
PQN;Pipestone Municipal;Pipestone;MN;USA;4.398.330.333;-9.630.031.083
PR03;Fajardo Harbor Seaplane Base;Fajardo;PR;USA;18.339.675;-6.562.460.583
PRB;Paso Robles Municipal;Paso Robles;CA;USA;3.567.288.611;-1.206.270.558
PRC;Ernest A. Love ;Prescott;AZ;USA;3.465.447.222;-1.124.195.833
PRG;Edgar County;Paris;IL;USA;3.970.015.944;-8.766.961.861
PRN;Greenville Municipal;Greenville;AL;USA;3.184.540.222;-8.661.044.583
PRO;Perry Municipal;Perry;IA;USA;4.182.801.306;-9.415.990.361
PRX;Cox ;Paris;TX;USA;3.363.660.667;-9.545.073.194
PSB;Mid-State;Philipsburg;PA;USA;4.088.439.139;-7.808.734.167
PSC;Tri-Cities;Pasco;WA;USA;4.626.468.028;-1.191.190.292
PSE;Mercedita;Ponce;PR;USA;1.800.830.278;-6.656.301.194
PSF;Pittsfield Municipal;Pittsfield;MA;USA;4.242.684.667;-7.329.292.806
PSG;James C. Johnson Petersburg;Petersburg;AK;USA;5.680.165.194;-1.329.452.781
PSK;New River Valley;Dublin;VA;USA;3.713.734.528;-8.067.848.167
PSM;Pease International Tradeport;Portsmouth;NH;USA;4.307.795.889;-7.082.327.333
PSN;Palestine Municipal;Palestine;TX;USA;3.177.969.444;-9.570.630.556
PSP;Palm Springs International;Palm Springs;CA;USA;3.382.921.556;-1.165.062.531
PSX;Palacios Municipal;Palacios;TX;USA;2.872.751.778;-962.509.675
PTB;Dinwiddie County;Petersburg;VA;USA;3.718.375.833;-7.750.738.889
PTD;Potsdam Muni-Damon ;Potsdam;NY;USA;4.467.666.917;-7.494.844.639
PTH;Port Heiden;Port Heiden;AK;USA;5.695.943.333;-1.586.318.208
PTK;Oakland-Pontiac;Pontiac;MI;USA;4.266.520.389;-8.341.870.917
PTN;Harry P. Williams Memorial;Patterson;LA;USA;2.971.081.917;-9.133.971.778
PTS;Atkinson Municipal;Pittsburg;KS;USA;3.744.855.556;-9.473.133.333
PTT;Pratt Industrial;Pratt;KS;USA;377.000.175;-987.462.025
PTU;Platinum;Platinum;AK;USA;5.901.135.611;-1.618.196.661
PTV;Porterville Municipal;Porterville;CA;USA;3.602.960.778;-1.190.627.311
PTW;Pottstown Limerick;Pottstown;PA;USA;4.023.957.167;-7.555.662.528
PUB;Pueblo Memorial;Pueblo;CO;USA;3.828.908.722;-1.044.965.722
PUC;Carbon County;Price;UT;USA;3.961.391.556;-1.107.514.183
PUW;Pullman/Moscow Regional;Pullman/Moscow,ID;WA;USA;4.674.386.111;-1.171.095.833
PVB;Platteville Municipal;Platteville;WI;USA;4.268.935.583;-9.044.439.278
PVC;Provincetown Municipal;Provincetown;MA;USA;4.207.199.833;-7.022.137.667
PVD;Theodore F Green State;Providence;RI;USA;4.172.399.917;-7.142.822.111
PVF;Placerville;Placerville;CA;USA;3.872.421.806;-120.753.325
PVG;Hampton Roads Executive;Portsmouth;VA;USA;3.678.014.889;-7.644.883.472
PVJ;Pauls Valley Municipal;Pauls Valley;OK;USA;3.471.105.361;-9.722.321.694
PVU;Provo Muni;Provo;UT;USA;4.021.919.444;-1.117.233.611
PVW;Hale County;Plainview;TX;USA;3.416.814.722;-1.017.173.361
PWA;Wiley Post;Oklahoma City;OK;USA;3.553.455;-9.764.721.556
PWC;Pine River Regional;Pine River;MN;USA;467.247.875;-943.817
PWD;Sher-Wood;Plentywood;MT;USA;4.879.030.583;-104.533.845
PWG;McGregor Exectuive ;Waco;TX;USA;3.148.491.667;-9.731.652.778
PWK;Palwaukee;Chicago/Wheeling/Prospect Heights;IL;USA;4.211.418.083;-8.790.148.083
PWM;Portland International Jetport;Portland;ME;USA;4.364.616.667;-7.030.875
PWT;Bremerton National;Bremerton;WA;USA;4.749.275.361;-1.227.624.286
PXE;Perry-Houston Couty;Perry;GA;USA;3.251.058.333;-8.376.733.333
PYG;Pageland;Pageland;SC;USA;3.474.213.889;-8.034.519.444
PYM;Plymouth Municipal;Plymouth;MA;USA;4.190.902.444;-7.072.878.778
PYX;Perryton Ochiltree County;Perryton;TX;USA;3.641.200.333;-1.007.517.883
PZQ;Presque Isle County;Rogers City;MI;USA;4.540.709.667;-8.381.288.556
Q00;Littlefield Municipal;Littlefield;TX;USA;3.392.395.306;-1.023.866.831
Q06;City of Tulia/Swisher County Municipal;Tulia;TX;USA;3.456.682.472;-1.017.814.611
Q14;San Juan Pueblo;Espanola;NM;USA;3.602.502.306;-1.060.464.114
Q16;Reserve;Reserve;NM;USA;3.370.005.472;-1.088.506.214
Q17;Boonville;Boonville;CA;USA;390.126.775;-1.233.827.864
Q21;Brownsville;Brownsville;CA;USA;3.945.544.417;-1.212.913.511
Q24;Levelland Municipal;Levelland;TX;USA;3.354.980.833;-1.023.727.333
Q25;Dinsmore;Dinsmore;CA;USA;4.049.291.944;-1.235.997.589
Q26;Terry County;Brownfield;TX;USA;33.173.675;-1.021.926.208
Q31;Sequoia ;Visalia;CA;USA;3.644.856.139;-1.193.190.056
Q34;Portales Municipal;Portales;NM;USA;3.414.547.222;-1.034.103.333
Q35;Springerville Babbitt ;Springerville;AZ;USA;341.286.575;-1.093.114.756
Q37;Carrizozo Municipal;Carrizozo;NM;USA;3.364.886.139;-105.895.685
Q41;Floydada Municipal;Floydada;TX;USA;3.400.230.056;-101.330.435
Q42;Springer Municipal;Springer;NM;USA;3.632.697.806;-1.046.197.117
Q44;Beaver Municipal;Beaver;OK;USA;3.679.891.472;-1.005.298.708
Q49;Firebaugh;Firebaugh;CA;USA;3.685.998.861;-1.204.644.675
Q53;Franklin ;Franklin;CA;USA;3.830.491.306;-1.214.296.736
Q55;Dimmitt Municipal;Dimmitt;TX;USA;3.456.673.556;-1.023.226.947
Q58;Santa Rosa Municipal;Santa Rosa;NM;USA;3.493.442.472;-104.643.065
Q61;Georgetown;Georgetown;CA;USA;3.892.111.389;-1.208.647.944
Q68;Pine Mountain Lake;Groveland;CA;USA;3.786.166.667;-1.201.778.889
Q72;Hayfork;Hayfork;CA;USA;4.054.708.833;-1.231.816.953
Q84;Mendota;Mendota;CA;USA;3.675.800.528;-1.203.712.794
Q88;Paradise Skypark;Paradise;CA;USA;3.970.960.639;-1.216.163.617
Q94;Rio Linda;Rio Linda;CA;USA;3.867.601.389;-1.214.455.092
Q95;Ruth;Ruth;CA;USA;4.021.125.917;-1.232.975.231
Q99;South County  of Santa Clara Co;San Martin;CA;USA;3.708.158.611;-1.215.968.056
RAC;John H Batten ;Racine;WI;USA;4.276.119.139;-8.781.389.806
RAL;Riverside Municipal;Riverside;CA;USA;3.395.187.528;-1.174.451.017
RAP;Rapid City Regional;Rapid City;SD;USA;4.404.532.139;-1.030.573.708
RBD;Redbird;Dallas;TX;USA;3.268.086.111;-9.686.819.444
RBE;Bassett Municipal;Bassett;NE;USA;4.256.966.667;-9.956.836.111
RBG;Roseburg Regional;Roseburg;OR;USA;4.323.878.306;-1.233.558.617
RBL;Red Bluff Municipal;Red Bluff;CA;USA;4.015.065.667;-1.222.522.903
RBW;Walterboro Municipal;Walterboro;SC;USA;3.292.052.778;-8.064.125
RBY;Ruby;Ruby;AK;USA;6.472.721.556;-1.554.698.886
RCA;Ellsworth AFB;NA;NA;USA;44.145.094;-103.103.567
RCR;Fulton County;Rochester;IN;USA;4.106.554.833;-8.618.170.444
RCX;Rusk County;Ladysmith;WI;USA;4.549.825.694;-9.100.186.361
RDD;Redding Municipal;Redding;CA;USA;4.050.898.361;-1.222.934.019
RDG;Reading Muni,Gen Carl A Spaatz;Reading;PA;USA;403.785;-7.596.525
RDK;Red Oak Municipal;Red Oak;IA;USA;4.101.052.778;-9.525.986.111
RDM;Roberts ;Redmond;OR;USA;4.425.406.722;-1.211.499.633
RDR;Grand Forks AFB;NA;NA;USA;47.961.167;-97.401.167
RDU;Raleigh-Durham International;Raleigh;NC;USA;3.587.763.889;-7.878.747.222
RDV;Red Devil;Red Devil;AK;USA;6.178.764.333;-1.573.479.344
RED;Red Lodge;Red Lodge;MT;USA;4.518.744.472;-1.092.673.778
RFD;Greater Rockford;Rockford;IL;USA;4.219.536.389;-8.909.721.111
RFG;Refugio-Rooke ;Refugio;TX;USA;2.829.361.694;-9.732.304.833
RGK;Red Wing Municipal;Red Wing;MN;USA;4.458.935.611;-9.248.496.889
RHI;Rhinelander-Oneida County;Rhinelander;WI;USA;4.563.119.306;-8.946.745.361
RHV;Reid-Hillview of Santa Clara Co;San Jose;CA;USA;3.733.287.306;-1.218.197.947
RIC;Richmond International;Richmond;VA;USA;3.750.516.667;-7.731.966.667
RID;Richmond Municipal;Richmond;IN;USA;3.975.721.528;-8.484.282
RIF;Richfield Muni;Richfield;UT;USA;3.873.643.611;-1.120.989.444
RIL;Garfield County Regional;Rifle;CO;USA;39.526.315;-1.077.269.403
RIU;Rancho Murieta;Rancho Murieta;CA;USA;384.887.975;-1.211.024.447
RIV;March ;Riverside;CA;USA;3.388.057.333;-1.172.594.836
RIW;Riverton Regional;Riverton;WY;USA;43.064.235;-1.084.598.411
RKD;Knox County Regional;Rockland;ME;USA;4.406.008.333;-6.909.925
RKP;Aransas County;Rockport;TX;USA;2.808.677.778;-9.704.461.111
RKR;Robert S Kerr;Poteau;OK;USA;3.502.162.639;-946.212.525
RKS;Rock Springs-Sweetwater County;Rock Springs;WY;USA;415.942.175;-1.090.651.928
RKW;Rockwood Municipal;Rockwood;TN;USA;35.922.295;-8.468.966.278
RLD;Richland;Richland;WA;USA;46.305.635;-1.193.041.853
RME;Griffis Airpark;Rome;NY;USA;4.323.379.861;-7.540.703.333
RMG;Richard B Russell;Rome;GA;USA;3.435.060.111;-8.515.801.389
RMP;Rampart;Rampart;AK;USA;6.550.786.222;-1.501.428.047
RMY;Brooks ;Marshall;MI;USA;4.225.118.111;-849.554.525
RNC;Warren County Memorial;McMinnville;TN;USA;3.569.870.944;-8.584.381.722
RNH;New Richmond Municipal;New Richmond;WI;USA;4.514.831.139;-9.253.806.139
RNM;Ramona;Ramona;CA;USA;33.038.905;-1.169.136.392
RNO;Reno/Tahoe International;Reno;NV;USA;3.949.857.611;-1.197.680.647
RNT;Renton Municipal;Renton;WA;USA;4.749.313.889;-12.221.575
RNV;Cleveland Municipal;Cleveland;MS;USA;3.376.114.056;-9.075.787.528
ROA;Roanoke Regional/ Woodrum ;Roanoke;VA;USA;3.732.546.833;-7.997.542.833
ROC;Greater Rochester Int'l;Rochester;NY;USA;4.311.886.611;-7.767.238.389
ROG;Rogers Municipal-Carter ;Rogers;AR;USA;3.637.229.667;-9.410.686.972
ROP;Prachinburi;NA;NA;Thailand;14.078.333;101.378.334
ROR;Babelthoup/Koror;NA;NA;Palau;7.367.222;134.544.167
ROS;Rush City Regional;Rush City;MN;USA;4.569.801.389;-9.295.298.972
ROW;Roswell Industrial Air Center;Roswell;NM;USA;3.330.155.556;-1.045.305.556
ROX;Roseau Municipal;Roseau;MN;USA;4.885.603.806;-9.569.703.861
RPB;Belleville Municipal;Belleville;KS;USA;3.981.790.861;-97.659.625
RPD;Rice Lake Regional-Carl's ;Rice Lake;WI;USA;4.541.809.056;-9.177.365.194
RPX;Roundup;Roundup;MT;USA;4.647.357.528;-1.085.576.333
RQB;Roben-Hood;Big Rapids;MI;USA;4.372.263.278;-8.550.407.333
RQE;Window Rock;Window Rock;AZ;USA;3.565.205.556;-1.090.673.889
RRL;Merrill Municipal;Merrill;WI;USA;4.519.927.083;-8.971.143.389
RRT;Warroad Intl Swede Carlson ;Warroad;MN;USA;4.894.138.889;-9.534.838.889
RSH;Russian Mission;Russian Mission;AK;USA;6.177.967.583;-1.613.194.772
RSL;Russell Municipal;Russell;KS;USA;3.887.212.222;-9.881.177.611
RSN;Ruston Regional;Ruston;LA;USA;3.251.444.444;-9.258.833.333
RST;Rochester International;Rochester;MN;USA;4.390.882.639;-9.249.798.722
RSV;Robinson Municipal;Robinson;IL;USA;3.901.604.222;-87.649.775
RSW;Southwest Florida International;Ft. Myers;FL;USA;2.653.616.667;-8.175.516.667
RTN;Raton Municipal/Crews ;Raton;NM;USA;3.674.152.778;-1.045.021.833
RUE;Russellville Municipal;Russellville;AR;USA;3.525.914.667;-9.309.326.611
RUG;Rugby Municipal;Rugby;ND;USA;4.839.035.917;-1.000.242.739
RUQ;Rowan County;Salisbury;NC;USA;3.564.588.583;-8.052.029.306
RUT;Rutland State;Rutland;VT;USA;4.352.990.694;-72.949.615
RVJ;Reidsville;Reidsville;GA;USA;3.205.897.222;-8.215.172.222
RVL;Mifflin Cty;Reedsville;PA;USA;4.067.737.417;-7.762.682.833
RVN;Hawkins County;Rogersville;TN;USA;3.645.757.917;-8.288.503.722
RVS;Richard Lloyd Jones, Jr.;Tulsa;OK;USA;360.396.275;-95.984.635
RWF;Redwood Falls Muni;Redwood Falls;MN;USA;4.454.720.389;-95.082.255
RWI;Rocky Mount Wilson;Rocky Mount;NC;USA;3.585.498.861;-7.789.295.611
RWL;Rawlins Muni;Rawlins;WY;USA;418.055.975;-10.719.994
RWN;Arens ;Winamac;IN;USA;4.109.226.306;-8.661.287.111
RXE;Rexburg-Madison County;Rexburg;ID;USA;4.383.391.139;-111.805.105
RYN;Ryan ;Tucson;AZ;USA;3.214.308.333;-1.111.728.611
RYV;Watertown Municipal;Watertown;WI;USA;4.316.963.222;-8.872.321.222
RYY;Cobb County-McCollum ;Marietta;GA;USA;3.401.315.611;-8.459.854.472
RZL;Jasper County;Rensselaer;IN;USA;4.094.789.861;-8.718.257.944
RZN;Burnett County;Siren;WI;USA;458.227.275;-9.237.250.083
RZT;Ross County;Chillicothe;OH;USA;3.944.136.778;-8.302.251.556
RZZ;Halifax County;Roanoke Rapids;NC;USA;3.643.945.583;-7.770.934.139
S01;Conrad;Conrad;MT;USA;4.816.863.889;-1.119.764.722
S03;Ashland Muni-Sumner Parker ;Ashland;OR;USA;4.219.028.361;-1.226.606.283
S05;Bandon State;Bandon;OR;USA;4.308.733.083;-1.244.095.578
S07;Bend Muni;Bend;OR;USA;4.409.483.333;-1.212.006.389
S10;Chelan Muni;Chelan;WA;USA;4.786.597.139;-1.199.427.053
S12;Albany Municipal;Albany;OR;USA;4.463.781.639;-1.230.594.486
S18;Forks;Forks;WA;USA;4.794.146.583;-1.243.929.867
S21;Sunriver;Sunriver;OR;USA;4.387.633.333;-1.214.530.556
S23;Ione Municipal;Ione;WA;USA;4.870.727.528;-1.174.126.036
S24;Sandusky Co;Fremont;OH;USA;4.129.570.556;-8.303.723.056
S25;Watford City Municipal;Watford City;ND;USA;4.779.569.972;-1.032.536.992
S27;Kalispell City;Kalispell;MT;USA;4.817.856.944;-1.143.037.408
S28;International Peace Garden;Dunseith;ND;USA;4.899.778.194;-1.000.434.589
S30;Lebanon State;Lebanon;OR;USA;44.529.845;-1.229.295.336
S31;Lopez Island;Lopez;WA;USA;4.848.259.944;-1.229.368.444
S32;Cooperstown Municipal;Cooperstown;ND;USA;4.742.277.361;-9.810.587.139
S33;City-County;Madras;OR;USA;4.466.623.139;-1.211.631
S34;Plains;Plains;MT;USA;4.747.243.611;-114.900.135
S39;Prineville;Prineville;OR;USA;4.428.699.389;-1.209.038.328
S40;Prosser;Prosser;WA;USA;46.212.355;-1.197.928.122
S43;Harvey ;Snohomish;WA;USA;4.790.815.306;-1.221.054.072
S45;Siletz Bay State;Siletz Bay (Gleneden Beach);OR;USA;4.487.761.139;-1.240.284.472
S47;Tillamook;Tillamook;OR;USA;4.541.824.194;-1.238.143.839
S50;Auburn Municipal;Auburn;WA;USA;4.732.815.583;-1.222.265.092
S52;Methow Valley State;Winthrop;WA;USA;4.842.070.056;-1.201.470.264
S59;Libby;Libby;MT;USA;4.828.384.528;-1.154.902.453
S60;Kenmore Air Harbor Inc;Kenmore;WA;USA;4.775.482;-1.222.592.931
S64;Stanford;Stanford;MT;USA;4.714.718.944;-1.102.299.289
S66;Homedale Municipal;Homedale;ID;USA;4.361.488.056;-1.169.215.372
